s36_cagr,s36_maxdd,s36_sharpe,b6040_cagr,b6040_maxdd,b6040_sharpe,outperform_cagr,outperform_sharpe,hit_cagr_target,hit_dd_limit,hit_both,severe_dd
0.07988690620558692,-0.15237364389513464,0.6873982360553689,-0.0041978558547995926,-0.48379817080196297,-0.06784656283242284,1,1,1,0,0,0
0.0999143397961264,-0.1278063820428056,0.9006373762479121,0.0672856783526512,-0.22107674049762227,0.5772027753277836,1,1,1,1,1,0
0.05375788666726855,-0.1372122265550959,0.5085375908971671,0.03153848114362323,-0.1978988252425573,0.2547984389417299,1,1,0,1,0,0
0.10917399122911475,-0.15140377905601532,0.965890166579665,0.07685173047587779,-0.15795110119332811,0.6400351632301595,1,1,1,0,0,0
0.1739603147985631,-0.0659038647663438,1.541436807053228,0.1089403371904869,-0.11247690925963039,1.1224647420984928,1,1,1,1,1,0
0.10268746191165334,-0.09044612603825031,0.8286232996660345,0.06971285127531957,-0.20399065919926718,0.5402916479673409,1,1,1,1,1,0
0.14784157713826063,-0.17721313566692076,1.285356703442157,0.05960812920204961,-0.2502196270346816,0.501295759064459,1,1,1,0,0,0
0.0930972541690811,-0.19339140635729013,0.813354959702367,0.056950073130212164,-0.3004323687153361,0.44480702934072025,1,1,1,0,0,0
0.06795866161603525,-0.16094420113794095,0.6021368446930149,0.042458876437771575,-0.28712022870945686,0.3541653403853212,1,1,0,0,0,0
0.17662840568168647,-0.13769183421132758,1.4091831002951152,0.039545854575759876,-0.19038694001895617,0.2515423832367858,1,1,1,1,1,0
0.12337290407073431,-0.1963635887003552,1.17230686339846,0.08614529707008955,-0.10474250512066752,0.848325709166844,1,1,1,0,0,0
0.12505315942422812,-0.13460392262813892,1.065458784505105,0.050589039335088515,-0.31074838504793467,0.4118667896516061,1,1,1,1,1,0
0.12399133935469142,-0.18114154009065464,0.8841954044724275,0.07036042222702554,-0.15218994832540123,0.6008018804107885,1,1,1,0,0,0
0.0991439897369184,-0.138554972806042,0.7951419125202536,0.07021453548561807,-0.134615648991408,0.5880585901658881,1,1,1,1,1,0
0.09687530355573903,-0.16740219363735276,0.8419831584085146,0.05680850474158783,-0.26253154733523687,0.5071038585276664,1,1,1,0,0,0
0.0919941676748588,-0.09194117594834483,0.8870583134174035,0.09497039782060557,-0.16998364314596692,1.022226264178788,0,0,1,1,1,0
0.10782850983577119,-0.13225889194870077,0.9237009779554654,0.09055800547127246,-0.13278093605067898,0.9038489978831196,1,1,1,1,1,0
0.06805257746444071,-0.2544442538172469,0.5517373475516534,0.044106860494952604,-0.3333987652664725,0.29912195675004183,1,1,0,0,0,1
0.1359046721982129,-0.1189935666165739,1.1480928293757935,0.06983605266036008,-0.16758198391276813,0.6746860498666384,1,1,1,1,1,0
