Date,SPY,QQQ,VNQ,REM,IEF,TLT,TIP,VGK,EWJ,SCZ,EEM,RWX,BIL,BWX,DBC,GLD
2016-07-28,216.8,114.919636,91.31,42.32,112.64,140.43,116.64,47.84,47.4,50.26,35.804024,42.63,91.42,28.44,14.16,127.7
2016-07-29,217.15,115.179499,92.45,42.48,113.07,141.53,116.9,48.29,48.24,50.78,36.012765,42.92,91.44,28.895,14.28,128.98
2016-08-01,216.93,115.7492,92.63,42.68,112.52,139.85,115.75,47.76,48.44,50.37,35.903424,42.67,91.42,28.77,14.03,129.22
2016-08-02,215.52,114.92963,91.12,42.2,112.25,138.36,115.18,47.72,47.8,50.3,35.664864,42.63,91.44,28.885,14.01,130.27
2016-08-03,216.23,115.279447,90.64,42.64,112.31,138.43,115.51,47.47,47.56,50.02,35.784144,42.28,91.42,28.75,14.24,129.65
2016-08-04,216.43,115.599279,90.27,42.76,112.58,139.39,115.99,47.71,48.24,50.275,35.982945,42.58,91.42,28.77,14.3,129.87
2016-08-05,218.14,116.698701,90.38,43.24,111.88,138.05,115.71,47.89,48.4,50.435,36.400426,42.68,91.42,28.67,14.36,127.55
2016-08-08,218.05,116.578764,90.48,43.16,111.82,138.22,115.79,47.95,48.6,50.39,36.658868,42.78,91.42,28.625,14.44,127.44
2016-08-09,218.22,116.848622,90.97,43.64,112.22,139.53,116.07,48.41,49.04,50.73,36.887488,42.68,91.42,28.76,14.4,127.96
2016-08-10,217.63,116.558775,90.84,43.52,112.52,140.15,116.1,48.62,49.2,51.01,36.917309,42.86,91.42,28.98,14.23,128.56
2016-08-11,218.68,117.048517,89.85,43.28,111.98,138.94,115.79,49.0,49.56,51.3,37.39443,42.87,91.42,28.87,14.45,127.67
2016-08-12,218.41,117.13847,90.23,43.24,112.38,140.05,116.09,48.94,49.32,51.36,37.28509,42.79,91.42,28.92,14.56,127.4
2016-08-15,219.09,117.638208,90.14,43.0,112.05,138.77,115.79,49.09,49.6,51.44,37.642931,42.96,91.42,28.93,14.8,127.84
2016-08-16,217.96,116.998544,89.06,42.72,111.86,138.43,115.63,49.07,49.16,51.38,37.473951,42.85,91.42,29.11,14.92,128.47
2016-08-17,218.38,117.208433,89.42,42.72,112.04,139.22,115.98,48.99,49.56,51.27,37.23539,42.84,91.42,29.1,14.98,128.51
2016-08-18,218.9,117.248412,89.11,42.76,112.24,139.39,116.18,49.37,49.32,51.64,37.603171,43.0,91.44,29.325,15.17,129.12
2016-08-19,218.56,117.208433,88.53,42.8,111.86,138.72,115.99,48.95,49.2,51.29,37.39443,42.7,91.42,29.14,15.12,127.97
2016-08-22,218.51,117.278397,89.01,42.84,112.11,139.81,116.23,48.99,49.48,51.53,36.877548,42.61,91.42,29.14,14.98,127.78
2016-08-23,218.93,117.498281,89.04,43.24,112.1,139.98,116.39,49.22,49.52,51.71,36.728448,42.89,91.42,29.165,15.04,127.78
2016-08-24,217.88,116.718691,88.66,43.04,112.06,139.7,116.21,49.08,49.48,51.67,36.827848,42.73,91.44,29.065,14.86,126.32
2016-08-25,217.66,116.508801,89.04,43.08,111.88,139.17,116.15,48.87,49.24,51.46,36.857668,42.75,91.42,29.035,14.92,126.23
2016-08-26,217.28,116.708696,88.21,42.64,111.45,138.4,115.7,48.6,48.88,51.12,36.539587,42.27,91.42,28.8,14.87,126.05
2016-08-29,218.34,116.868612,89.1,42.8,111.91,140.23,116.12,48.83,48.84,51.25,36.827848,42.3,91.44,28.8,14.81,126.3
2016-08-30,217.98,116.498806,88.87,42.92,111.9,139.73,116.02,48.71,49.04,50.97,36.718508,42.08,91.44,28.645,14.67,125.03
2016-08-31,217.44,116.378869,88.97,42.96,111.77,139.87,116.04,48.61,49.12,50.82,36.310966,42.01,91.44,28.565,14.39,124.78
2016-09-01,217.37,116.668717,88.75,42.8,111.79,139.8,115.72,49.0,49.48,51.4,36.589287,42.4,91.44,28.64,14.23,125.29
2016-09-02,218.36,117.058512,89.55,43.52,111.5,138.66,115.59,49.67,49.84,51.62,37.18569,42.45,91.46,28.54,14.39,126.57
2016-09-06,219.09,117.758145,90.22,43.68,112.02,139.62,116.14,49.96,50.16,52.43,37.970953,43.08,91.46,28.95,14.49,128.71
2016-09-07,219.01,117.868087,90.75,43.92,112.08,139.54,116.29,49.92,50.36,52.56,37.861612,42.83,91.44,29.0,14.62,128.27
2016-09-08,218.51,117.178449,89.64,43.68,111.53,137.86,115.88,49.93,50.12,52.55,37.782092,42.72,91.44,28.86,14.88,127.59
2016-09-09,213.32,114.239993,86.07,42.04,111.0,135.59,115.08,48.86,49.32,51.47,36.470007,41.63,91.46,28.6,14.65,126.71
2016-09-12,216.4,116.258932,87.11,42.52,111.1,135.6,115.12,49.31,49.72,51.79,36.738388,41.83,91.42,28.68,14.65,126.58
2016-09-13,213.24,115.209483,84.36,42.0,110.69,134.12,114.61,48.05,48.84,50.91,35.813964,40.96,91.44,28.46,14.46,125.75
2016-09-14,213.15,115.789179,84.61,42.16,110.94,134.23,114.79,48.06,48.52,50.84,35.923305,40.89,91.44,28.57,14.35,126.18
2016-09-15,215.28,117.578239,84.93,42.44,110.97,133.72,114.76,48.46,48.76,51.31,36.539587,41.14,91.44,28.545,14.42,125.37
2016-09-16,213.37,117.208433,84.97,42.12,111.09,134.73,114.95,47.61,48.36,50.89,36.291086,40.33,91.44,28.41,14.44,125.06
2016-09-19,213.41,116.73868,85.74,42.64,110.9,134.33,114.81,48.0,48.52,51.09,36.579347,40.65,91.44,28.47,14.43,125.32
2016-09-20,213.42,116.938575,85.61,42.76,111.07,134.75,114.79,48.1,49.2,51.29,36.599227,40.83,91.44,28.55,14.48,125.44
2016-09-21,215.82,118.077977,86.71,43.2,111.25,135.84,115.33,48.7,50.64,52.15,37.623051,41.18,91.44,28.77,14.66,127.27
2016-09-22,217.18,119.007488,88.26,43.64,111.58,136.94,115.9,49.24,51.28,52.63,37.891432,41.65,91.46,28.875,14.74,127.57
2016-09-23,215.99,118.267877,88.53,43.32,111.63,136.8,116.22,48.86,50.56,52.3,37.404371,41.48,91.46,28.84,14.57,127.65
2016-09-26,214.24,117.288391,88.74,42.2,111.95,137.68,116.27,48.36,50.12,52.03,36.857668,41.48,91.46,28.95,14.67,127.55
2016-09-27,215.57,118.427793,87.8,42.2,112.14,138.73,116.37,48.37,50.68,52.33,37.38449,41.8,91.44,29.01,14.53,126.62
2016-09-28,216.64,118.637683,88.52,42.2,112.09,138.4,116.51,48.92,50.6,52.83,37.722452,41.94,91.44,28.98,14.87,126.22
2016-09-29,214.68,117.778134,87.34,41.96,112.16,138.76,116.49,48.17,50.24,52.13,37.066409,41.25,91.44,28.94,14.96,126.07
2016-09-30,216.3,118.627688,86.74,42.04,111.88,137.55,116.49,48.73,50.16,52.44,37.22545,41.71,91.46,28.84,15.01,125.64
2016-10-03,215.78,118.487761,85.12,41.52,111.47,136.78,116.38,48.63,50.0,52.58,37.483891,41.52,91.44,28.79,15.14,125.32
2016-10-04,214.68,118.317851,83.96,40.6,110.96,135.18,115.81,48.68,49.72,52.34,37.066409,40.94,91.46,28.53,15.1,120.97
2016-10-05,215.63,118.73763,82.26,40.4,110.71,134.63,115.62,48.86,50.04,52.57,37.603171,40.39,91.46,28.43,15.19,120.78
2016-10-06,215.78,118.677662,82.29,40.08,110.48,133.8,115.68,48.49,49.8,52.12,37.632991,39.91,91.46,28.31,15.22,119.66
2016-10-07,215.04,118.397809,82.15,40.24,110.64,133.97,115.65,48.07,49.8,51.795,37.464011,39.56,91.46,28.29,15.18,119.74
2016-10-10,216.16,119.15741,82.66,40.52,110.35,133.13,115.49,48.17,49.96,51.78,37.871552,39.56,91.46,28.21,15.35,120.16
2016-10-11,213.43,117.428318,81.86,40.44,110.32,132.85,115.4,47.44,49.52,51.13,36.996829,38.88,91.44,28.0,15.26,119.55
2016-10-12,213.71,117.368349,82.8,40.8,110.32,132.97,115.36,47.29,49.44,51.05,36.927249,38.82,91.46,27.85,15.15,119.74
2016-10-13,213.01,116.968559,83.45,41.2,110.55,133.48,115.54,47.12,49.36,51.12,36.599227,39.24,91.44,27.98,15.25,120.03
2016-10-14,213.12,117.068507,83.08,40.92,110.21,131.56,115.43,47.18,49.36,51.03,36.658868,39.13,91.44,27.78,15.26,119.36
2016-10-17,212.38,116.748675,83.26,40.84,110.45,132.44,115.95,47.0,49.4,50.95,36.619107,38.92,91.44,27.9,15.28,119.68
2016-10-18,213.71,117.808118,83.79,41.08,110.67,132.88,116.02,47.6,49.68,51.49,37.26521,39.41,91.44,27.93,15.31,120.42
2016-10-19,214.28,117.788129,83.97,41.24,110.72,133.03,116.18,47.66,49.84,51.69,37.493831,39.63,91.46,28.02,15.41,121.11
2016-10-20,213.88,117.648202,83.78,41.36,110.62,133.11,116.0,47.66,50.28,51.65,37.38449,39.73,91.44,27.89,15.27,120.74
2016-10-21,213.98,118.117956,83.47,41.48,110.74,133.29,116.13,47.52,50.28,51.54,37.37455,39.64,91.44,27.79,15.33,120.83
2016-10-24,214.89,119.487236,83.66,41.88,110.59,132.75,115.95,47.46,50.36,51.46,37.533591,39.73,91.44,27.8,15.34,120.56
2016-10-25,214.17,119.097441,83.51,42.36,110.57,133.04,116.13,47.28,50.4,51.33,37.573351,39.78,91.44,27.81,15.27,121.47
2016-10-26,213.74,118.33784,82.42,42.28,110.33,132.16,116.01,47.05,50.32,51.12,37.17575,39.37,91.46,27.71,15.17,120.79
2016-10-27,213.17,117.818113,80.26,41.68,109.95,130.75,115.51,47.1,50.4,50.8575,36.857668,38.93,91.44,27.53,15.26,121.01
2016-10-28,212.54,117.018533,80.45,41.72,109.97,130.44,115.64,47.06,50.48,50.92,36.708568,38.69,91.46,27.6,15.16,121.58
2016-10-31,212.55,116.918586,81.76,42.04,110.06,131.29,115.86,47.01,50.52,50.9,36.917309,38.98,91.48,27.63,14.96,121.94
2016-11-01,211.01,116.069032,79.98,41.28,109.91,130.97,115.87,46.82,50.32,50.84,36.619107,38.83,91.46,27.74,15.03,122.73
2016-11-02,209.74,115.109536,78.81,41.2,110.24,131.66,115.92,46.51,50.0,50.565,36.181746,38.86,91.48,27.86,14.85,123.64
2016-11-03,208.78,114.010113,78.2,41.4,110.17,130.54,115.59,46.49,50.12,50.73,36.082345,38.96,91.46,27.93,14.8,124.3
2016-11-04,208.55,113.570344,78.82,41.72,110.51,131.71,115.89,46.03,49.52,50.32,35.714564,38.66,91.48,28.0,14.7,124.39
2016-11-07,213.15,116.278922,80.2,42.02,110.05,130.64,115.83,46.76,49.87,50.81,37.006769,39.02,91.46,27.82,14.76,122.15
2016-11-08,214.11,117.048517,80.62,42.22,109.66,130.08,115.63,46.9,49.81,50.76,37.24533,39.12,91.48,27.76,14.74,121.64
2016-11-09,216.44,117.53826,79.43,41.95,107.99,124.56,114.77,47.14,49.39,50.71,36.042585,38.95,91.44,27.47,14.81,121.56
2016-11-10,216.92,115.689231,78.07,41.39,107.34,122.76,114.57,46.9,49.43,50.36,35.008821,37.9,91.44,27.05,14.69,119.75
2016-11-11,216.42,115.779184,78.54,41.71,107.12,122.03,114.25,46.44,49.5,49.79,34.342838,37.61,91.4,26.89,14.41,117.1
2016-11-14,216.59,114.599804,80.4,41.43,106.5,121.38,113.37,46.04,49.56,49.45,34.094337,37.14,91.44,26.6,14.38,116.11
2016-11-15,218.28,116.14899,79.73,41.74,106.5,121.91,113.44,46.36,49.64,49.67,34.7802,37.4,91.46,26.65,14.7,117.12
2016-11-16,217.87,116.828633,79.5,41.75,106.6,123.14,113.68,45.85,49.4,49.32,34.491939,36.91,91.46,26.56,14.52,116.77
2016-11-17,218.99,117.698176,78.69,41.85,106.13,121.18,113.49,46.07,50.14,49.58,34.541639,37.46,91.48,26.4,14.55,116.17
2016-11-18,218.5,117.278397,78.92,42.02,105.66,120.84,113.32,45.6,49.39,49.36,34.382598,37.14,91.46,26.19,14.67,115.15
2016-11-21,220.15,118.457777,78.68,42.42,105.75,121.11,113.59,45.99,49.79,49.59,34.72056,37.22,91.44,26.27,15.08,115.58
2016-11-22,220.58,118.827583,80.06,42.79,105.85,121.05,113.69,46.03,49.91,49.84,35.247382,37.42,91.44,26.3,15.06,115.54
2016-11-23,220.7,118.347835,79.72,42.3,105.47,120.7,113.31,45.7,49.91,49.59,34.86966,37.34,91.44,26.08,15.12,113.25
2016-11-25,221.52,118.75762,80.18,42.6,105.38,120.82,113.12,46.08,49.49,49.58,35.038641,37.39,91.46,26.08,15.01,112.61
2016-11-28,220.48,118.467772,80.55,42.82,105.86,121.71,113.29,45.54,49.92,49.46,35.177802,37.67,91.44,26.24,15.06,113.8
2016-11-29,220.91,118.887551,81.32,43.22,105.97,122.15,113.4,45.94,49.97,49.76,35.227502,37.82,91.44,26.34,14.76,113.27
2016-11-30,220.38,117.438313,80.39,42.63,105.26,120.28,113.46,45.91,49.89,49.62,35.287142,37.83,91.44,26.05,15.21,111.75
2016-12-01,219.57,115.479342,79.21,41.99,104.71,118.87,112.89,45.84,49.47,49.42,34.86966,37.34,91.44,26.15,15.49,111.54
2016-12-02,219.68,115.639258,80.0,41.91,105.18,119.57,112.95,45.99,49.62,49.4,34.90942,37.61,91.42,26.28,15.6,112.14
2016-12-05,221.0,116.52879,80.59,42.74,105.14,119.47,113.11,46.68,49.56,49.74,35.197682,37.78,91.42,26.33,15.68,111.54
2016-12-06,221.7,116.808643,81.11,42.93,105.18,119.42,113.33,47.11,49.78,49.92,35.386542,38.01,91.44,26.25,15.61,111.43
2016-12-07,224.6,118.297861,82.73,43.33,105.53,120.41,113.43,47.75,50.52,50.54,35.982945,38.55,91.44,26.38,15.49,111.83
2016-12-08,225.15,118.52774,83.3,43.53,105.13,119.0,113.32,47.47,51.1,50.42,36.141985,38.52,91.44,26.12,15.52,111.57
2016-12-09,226.51,119.407278,83.21,43.74,104.59,117.48,112.8,47.73,51.25,50.495,35.953125,38.55,91.44,25.92,15.6,110.4
2016-12-12,226.25,118.917536,83.76,43.31,104.61,117.68,112.78,47.66,50.75,50.34,35.714564,38.34,91.42,26.12,15.7,110.82
2016-12-13,227.76,120.426743,83.72,42.67,104.67,118.17,112.74,48.17,51.35,50.71,36.112165,38.65,91.44,26.14,15.74,110.45
2016-12-14,225.88,120.136895,81.89,42.29,103.8,116.8,111.85,47.42,50.56,49.91,35.038641,38.01,91.44,25.86,15.59,108.83
2016-12-15,226.81,120.326795,81.41,41.47,103.51,117.42,111.15,47.39,50.56,49.76,35.098281,37.46,91.44,25.65,15.57,107.34
2016-12-16,225.04,119.5572,82.63,42.3,103.64,117.1,111.09,47.63,50.12,49.78,34.939241,35.2,91.42,25.6,15.64,108.05
2016-12-19,225.53,120.026953,83.52,43.01,104.12,118.44,111.55,47.46,50.55,49.79,34.70068,35.2,91.44,25.62,15.55,108.59
2016-12-20,226.4,120.476717,83.71,42.94,103.9,117.75,111.66,47.36,50.6,49.88,34.81996,35.43,91.42,25.59,15.62,107.79
2016-12-21,225.77,120.376769,82.44,42.11,104.07,118.35,111.94,47.48,49.75,49.22,34.283198,35.44,91.44,25.71,15.53,107.85
2016-12-22,225.38,120.066932,80.61,42.15,103.86,117.79,112.29,47.39,49.67,49.13,33.875656,35.3,91.42,25.64,15.51,107.59
2016-12-23,225.71,120.136895,80.82,42.13,103.96,118.08,112.42,47.58,49.76,49.28,34.074457,35.47,91.42,25.71,15.54,107.93
2016-12-27,226.27,120.746575,80.99,41.92,103.81,117.63,112.37,47.65,49.45,49.425,34.223558,35.66,91.44,25.76,15.78,108.56
2016-12-28,224.4,119.867037,80.5,41.81,104.19,118.52,112.66,47.35,49.38,49.45,34.481999,35.41,91.42,25.76,15.79,108.86
2016-12-29,224.35,119.657147,81.5,42.33,104.51,118.96,112.8,47.68,48.88,49.605,35.048581,35.78,91.44,25.93,15.81,110.29
2016-12-30,223.53,118.497756,82.53,42.06,104.82,119.1,113.17,47.94,48.86,49.83,34.80008,36.08,91.4,25.98,15.84,109.61
2017-01-03,225.24,119.447257,82.8,42.78,104.77,119.7,113.28,48.1,49.26,50.09,35.217562,36.11,91.44,25.66,15.65,110.47
2017-01-04,226.58,120.106911,84.01,43.15,104.89,120.14,113.53,48.5,50.25,50.665,35.485943,36.49,91.44,25.74,15.77,110.86
2017-01-05,226.4,120.776559,84.28,43.24,105.57,122.03,113.92,48.94,50.54,51.17,35.873604,37.04,91.42,26.03,15.85,112.58
2017-01-06,227.21,121.806018,84.29,43.18,105.09,120.8,113.45,48.7,50.46,51.0,35.724504,37.03,91.44,25.85,15.83,111.75
2017-01-09,226.46,122.265777,83.53,42.95,105.49,121.82,113.63,48.53,50.51,50.92,35.694684,36.96,91.44,25.89,15.59,112.67
2017-01-10,226.46,122.52564,82.82,43.1,105.44,121.77,113.72,48.52,50.32,50.87,35.903424,36.94,91.42,25.91,15.52,113.15
2017-01-11,227.1,122.855467,82.31,43.27,105.56,122.12,114.08,48.77,50.65,51.12,36.330846,36.85,91.44,25.95,15.69,113.5
2017-01-12,226.53,122.665567,82.73,43.079,105.62,121.92,114.18,48.82,50.57,51.15,36.489887,36.7,91.44,26.09,15.92,113.91
2017-01-13,227.05,123.075352,82.61,43.13,105.39,121.32,113.98,49.03,50.89,51.25,36.460067,36.66,91.44,26.18,15.89,114.21
2017-01-17,226.25,122.75552,83.25,43.15,105.92,122.55,114.34,49.03,50.32,51.19,36.440187,36.67,91.44,26.38,15.88,115.85
2017-01-18,226.75,122.965409,83.39,43.23,105.17,121.06,113.78,48.83,50.31,51.085,36.241386,36.69,91.42,26.07,15.74,114.87
2017-01-19,225.91,122.905441,82.54,42.95,104.77,120.23,113.69,48.73,50.17,51.0,36.132045,36.33,91.42,26.03,15.69,114.77
2017-01-20,226.74,123.175299,83.14,43.05,104.82,119.99,113.71,49.0,50.49,51.25,36.201626,36.47,91.44,26.05,15.87,115.05
2017-01-23,226.15,123.275247,83.84,43.31,105.37,121.19,114.17,49.16,50.52,51.46,36.738388,36.76,91.42,26.3,15.87,115.79
2017-01-24,227.6,124.094816,83.86,43.39,104.97,120.28,113.98,49.27,50.65,51.64,36.967009,36.8,91.42,26.24,15.91,115.27
2017-01-25,229.57,125.354155,83.31,43.28,104.45,118.86,113.61,49.86,51.18,52.06,37.37455,36.82,91.44,26.24,15.81,114.32
2017-01-26,229.33,125.464097,83.15,43.34,104.59,119.19,113.78,49.54,51.25,51.86,37.21551,36.65,91.46,26.06,15.88,113.26
2017-01-27,228.97,125.733955,82.34,43.21,104.72,119.65,113.97,49.53,50.83,51.77,37.24533,36.6,91.42,26.05,15.75,113.49
2017-01-30,227.55,124.774459,81.78,42.94,104.69,119.23,113.94,49.12,50.69,51.52,37.046529,36.56,91.46,26.1,15.66,113.97
2017-01-31,227.53,124.52459,82.37,42.63,105.05,120.06,114.18,49.36,50.57,51.73,37.116109,36.91,91.44,26.36,15.75,115.55
2017-02-01,227.62,125.374144,81.38,42.73,104.69,119.08,113.94,49.51,50.84,52.13,37.135989,36.98,91.42,26.32,15.92,115.2
2017-02-02,227.77,125.254207,82.35,43.07,104.73,119.05,113.95,49.47,50.82,52.12,37.29503,36.89,91.42,26.36,15.92,115.84
2017-02-03,229.34,125.604023,82.8,43.28,104.81,118.99,113.83,49.65,51.05,52.37,37.523651,37.09,91.4,26.31,15.91,116.13
2017-02-06,228.93,125.763939,82.66,43.57,105.31,119.7,114.11,49.18,50.97,52.02,37.434191,37.02,91.44,26.41,15.81,117.7
2017-02-07,228.94,126.203708,82.37,43.5,105.5,120.6,114.06,49.2,50.94,52.13,37.24533,37.1,91.44,26.24,15.74,117.46
2017-02-08,229.24,126.453577,83.02,43.57,105.93,122.23,114.33,49.29,51.09,52.23,37.473951,37.3,91.44,26.35,15.8,118.19
2017-02-09,230.6,126.903341,83.22,43.63,105.3,120.85,114.11,49.46,51.02,52.35,37.642931,37.46,91.43,26.23,15.88,117.29
2017-02-10,231.51,127.313126,83.81,43.87,105.23,120.76,114.2,49.47,51.38,52.5,37.990833,37.5,91.42,26.24,16.05,117.6
2017-02-13,232.77,128.042742,83.84,44.1,105.07,120.34,114.02,49.65,51.58,52.76,38.110113,37.39,91.42,26.14,15.87,116.8
2017-02-14,233.7,128.462522,83.4,43.96,104.69,119.52,113.75,49.66,51.21,52.91,38.149874,37.4,91.44,26.11,15.89,116.93
2017-02-15,234.92,129.202133,83.12,43.92,104.49,118.99,113.9,49.89,51.16,52.99,38.458015,37.47,91.42,26.12,15.91,117.45
2017-02-16,234.72,129.182144,83.61,44.49,104.91,119.59,113.9,50.09,51.22,53.15,38.318854,37.5,91.42,26.28,15.81,118.08
2017-02-17,235.09,129.751845,83.77,44.33,105.19,120.29,114.16,49.91,51.19,52.91,38.159814,37.46,91.44,26.18,15.78,117.68
2017-02-21,236.49,130.391509,84.84,44.56,105.14,120.07,114.15,49.92,51.62,53.14,38.577295,37.37,91.42,26.16,15.76,117.75
2017-02-22,236.28,130.431488,84.56,44.67,105.31,120.32,114.36,49.91,51.68,53.04,38.696576,37.46,91.42,26.2,15.68,117.91
2017-02-23,236.44,129.95174,85.0,44.85,105.59,120.66,114.63,50.03,51.63,53.11,38.706516,37.63,91.42,26.34,15.73,118.94
2017-02-24,236.74,130.191614,85.4,44.85,106.08,121.96,114.96,49.58,51.52,52.7,38.249274,37.55,91.42,26.42,15.7,119.7
2017-02-27,237.11,130.361524,85.85,44.84,105.7,121.3,114.65,49.7,51.36,52.81,38.129993,37.4,91.42,26.39,15.66,119.12
2017-02-28,236.47,129.93175,85.26,45.05,105.65,121.73,114.65,49.65,51.23,52.79,37.762212,37.4,91.46,26.44,15.72,119.23
2017-03-01,239.78,131.390984,85.0,44.91,104.77,119.49,113.96,50.17,51.83,53.23,38.348674,37.43,91.4,26.18,15.79,119.06
2017-03-02,238.27,130.711341,84.54,44.84,104.47,119.08,113.6,49.98,51.34,52.83,37.672752,36.96,91.4,26.01,15.54,117.58
2017-03-03,238.42,130.966207,84.21,44.97,104.57,119.31,113.86,50.38,51.37,52.98,37.961013,37.11,91.42,26.13,15.62,117.51
2017-03-06,237.71,130.661367,83.83,44.89,104.55,118.83,113.74,50.14,51.25,52.86,37.980893,37.05,91.44,26.13,15.6,116.72
2017-03-07,237.0,130.441482,83.43,44.81,104.4,118.45,113.54,49.89,51.13,52.75,38.020653,36.87,91.4,26.1,15.53,115.78
2017-03-08,236.56,130.651372,81.89,44.06,104.05,117.78,113.05,49.69,50.97,52.56,37.662812,36.55,91.4,25.97,15.18,115.06
2017-03-09,236.86,130.761314,80.66,43.74,103.76,116.87,112.75,50.07,50.97,52.72,37.36461,36.57,91.4,25.84,15.05,114.47
2017-03-10,237.69,131.32102,80.41,44.26,103.98,117.23,112.96,50.52,51.34,53.09,37.782092,36.58,91.42,26.0,14.91,114.72
2017-03-13,237.81,131.540905,80.61,44.05,103.72,116.54,112.7,50.7,51.6,53.33,38.308914,36.65,91.4,25.98,14.89,114.74
2017-03-14,236.9,131.201083,80.59,43.92,103.83,117.06,112.62,50.29,51.24,52.99,38.090233,36.35,91.4,25.93,14.83,114.12
2017-03-15,238.95,132.020653,82.22,44.69,104.74,118.45,113.64,51.03,51.76,53.62,39.084237,36.93,91.42,26.33,14.96,116.25
2017-03-16,238.48,131.960684,82.06,44.82,104.45,117.93,113.56,51.56,51.66,53.91,39.322798,37.37,91.44,26.31,14.94,116.73
2017-03-17,237.03,131.5509,82.44,45.2,104.73,118.58,113.81,51.63,51.83,54.115,39.253218,37.27,91.44,26.45,14.99,116.99
2017-03-20,236.77,131.800768,82.2991,45.268,104.9877,119.21,113.9642,51.5078,51.8468,54.125,39.74525,37.2942,91.4196,26.45,14.9817,117.5645
2017-03-21,233.73,129.771834,82.01,45.2,105.33,120.12,114.06,51.36,51.44,53.87,39.273098,37.02,91.44,26.57,14.9,118.54
2017-03-22,234.28,130.611393,81.37,45.33,105.53,120.59,114.25,51.11,51.51,53.85,39.461959,37.12,91.44,26.7,14.89,118.83
2017-03-23,234.03,130.311551,81.97,45.4,105.42,120.41,114.12,51.28,51.55,53.99,39.471899,37.27,91.42,26.66,14.86,118.67
